Source_ID,County,Food_Shelf_Name,City,Address,Phone,Website,Service_Type,Latitude,Longitude,Source_URL,Retrieved_On,County_Method,Status
13945,Ramsey,Open Hands Midway,Saint Paul,"436 Roy Street North, Saint Paul, MN 55104, USA",(651) 646-6459,https://www.openhandsmidway.org/programs,Food Shelf,44.9543295,-93.1679649,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=18,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10136,Ramsey,Ralph Reeder Food Shelf,New Brighton,"2544 Mounds View Boulevard, New Brighton, MN 55112",651-621-6280,https://www.moundsviewschools.org/foodshelf,Food Shelf,45.071728,-93.214886,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10167,Ramsey,Salvation Army Lakewood Food Shelf,Maplewood,"2080 Woodlyn Ave, Maplewood, MN 55109",651-779-9177,https://centralusa.salvationarmy.org/northern/maplewood/programs-and-services/,Food Shelf,45.032671,-93.013134,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10894,Ramsey,Salvation Army – St Paul Eastside,St. Paul,"1019 Payne Ave, St. Paul, MN 55101",651-776-8169,https://centralusa.salvationarmy.org/northern/EastStPaul/programs-and-services/,Food Shelf,44.971806,-93.073969,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10075,Ramsey,The Corner Shelf,St. Paul,"1740 Van Dyke Street, St. Paul, MN 55109",651-287-3000,https://whchurch.org/find-support/the-corner-shelf/,Food Shelf,44.9937878,-93.0210295,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10175,Ramsey,The Salvation Army St. Paul Citadel,St. Paul,"401 W 7th Street, St. Paul, MN 55102",651-224-4316,https://centralusa.salvationarmy.org/northern/WestStPaul/programs-and-services/,Food Shelf,44.939477,-93.109402,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17743,Ramsey,The Sanneh Foundation- Conway,Saint Paul,"2090 Conway Street, Saint Paul, MN, USA",(651) 690-4855 ext 1,https://thesannehfoundation.org/food-services/?fbclid=IwAR2qlEpsjMOLO43R0RFdAZGw5500aUxlifHB_vlESM8r5u2lwdv3tA1YvyU,Food Shelf,44.9553651,-93.0121765,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17744,Ramsey,The Sanneh Foundation- Hancock Recreation Center,St Paul,"1610 Hubbard Ave, St Paul, MN 55104, USA",(651) 690-4855 ext 1,https://thesannehfoundation.org/food-services/?fbclid=IwAR2qlEpsjMOLO43R0RFdAZGw5500aUxlifHB_vlESM8r5u2lwdv3tA1YvyU,Food Shelf,44.9647334,-93.1683124,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20760,Ramsey,The Sanneh Foundation-Conway Community Center,Saint Paul,"2090 Conway St, Saint Paul, MN 55119, USA",651-690-4855,https://thesannehfoundation.org/programs/nutritional-services/,Food Shelf,44.9553547,-93.0122115,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20562,Ramsey,Today’s Harvest (Maplewood),St Paul,"1740 Van Dyke Street, St Paul, MN 55109, USA",(651) 323-1200,https://todaysharvestmn.org/,Food Shelf,44.9938082,-93.0210284,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10226,Ramsey,Vadnais Heights Food Shelf,Vadnais Heights,"655 East County Road F, Vadnais Heights, MN 55127",651-246-3638,https://www.cityvadnaisheights.com/221/Vadnais-Heights-Food-Shelf,Food Shelf,45.065571,-93.0736258,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10251,Ramsey,White Bear Area Food Shelf,White Bear Lake,"1884 Whitaker Street, White Bear Lake, MN 55110",651-407-5310,https://whitebearfoodshelf.org/,Food Shelf,45.075568,-93.019808,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21282,Ramsey,iHELP MarketSquare,St Paul,"900 Dale Street North, St Paul, MN 55103, USA",651-488-4463,https://ihelpmarketsquare.com/,Food Shelf,44.9685764,-93.1259997,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10021,Red Lake,Inter-County Community Council,Oklee,"207 Main Street, Oklee, MN 56742",218-796-5144,https://intercountycc.org/services/food-support/,Food Shelf,47.838344,-95.854337,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10139,Red Lake,Red Lake Falls Food Shelf,Red Lake Falls,"Park Place Mall, 105 International Drive, Red Lake Falls, MN, USA",218-253-2188,,Food Shelf,47.875491,-96.2729598,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
15887,Redwood,Cansayapi Food Pantry,Morton,"39512 Reservation Highway 1, Morton, MN 56270, USA",507 430-5746,https://lowersiouxhhs.org/cansayapi-food-pantry/,Food Shelf,44.5329125,-94.9975814,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10141,Redwood,Redwood Area Food Shelf,Redwood Falls,"500 E Bridge St #5, Redwood Falls, MN 56283, USA",507-627-3653,https://www.facebook.com/Redwood-Area-Food-Shelf-111244896980397/,Food Shelf,44.5411288,-95.112771,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10235,Redwood,"W.A.F.E.R., Inc.",Wabasso,"210 County Highway 6, Wabasso, MN 56293",507-342-5367,,Food Shelf,44.399826,-95.248791,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13126,Redwood,Wabasso Area Food Emergency Reserve (WAFER),Wabasso,"741 Main Street, Wabasso, MN, USA",507-342-5567,,Food Shelf,44.4021257,-95.2551398,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10241,Redwood,Walnut Grove Foodshelf,Walnut Grove,"551 8th Street, Walnut Grove, MN 56180",507-859-2636,,Food Shelf,44.221448,-95.472595,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10246,Redwood,We Care Project,Morgan,"206 Fergus Ave, Morgan, MN 56266",507- 430-6564,https://morganwecareproject.com/hours-and-location/,Food Shelf,44.419261,-94.929014,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10143,Renville,Renville County Food Shelf,Olivia,"108 South 9th Street, Olivia, MN 56277",320-523-5339,https://www.renvillecountymn.com/departments/public_health/food_shelf.php,Food Shelf,44.7763889,-94.9897222,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18698,Rice,Community Action Center Faribault,Faribault,"1400 Cannon Cir ste 8, Faribault, MN, USA",507.664.3550,https://communityactioncenter.org/food-access/,Food Shelf,44.304718,-93.2886635,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=5,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10105,Rice,Community Action Center Food Shelf- Northfield,Northfield,"1651 Jefferson Parkway hs 200, Northfield, MN, USA",507.664.3550,https://communityactioncenter.org/programs/feeding/,Food Shelf,44.4428237,-93.166708,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=5,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18699,Rice,Community Action Center- Northfield Community Education Center (NCEC),Northfield,"700 Lincoln Parkway, Northfield, MN 55057, USA",507-664-3550,https://communityactioncenter.org/food-access/,Food Shelf,44.4690934,-93.1699649,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=5,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10059,Rice,Lonsdale Area Food Shelf,Lonsdale,"7525 Garfield Ave, Lonsdale, MN, USA",507-744-5399,https://www.lonsdaleareafoodshelf.org/,Food Shelf,44.477455,-93.400892,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10203,Rice,Society of St. Vincent de Paul Food Pantry,Faribault,"617 3rd Ave NW, Faribault, MN 55021",507-334-2100,https://stvincentdepaulfaribault.com/food-shelf/,Food Shelf,44.297427,-93.272696,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10148,Rock,Rock County Food Shelf,Luverne,"208 West Maple Street, Luverne, MN, USA",507-227-5548 or 507-227-3531,https://www.facebook.com/Rock-County-Food-Shelf-110006440870604/,Food Shelf,43.6546158,-96.209974,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9992,Roseau,Greenbush Community Food Shelf,Greenbush,"244 Main Street N, Greenbush, MN 56726",218-782-2570,,Food Shelf,48.701136,-96.181724,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=10,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10150,Roseau,Roseau Area Food Shelf,Roseau,"108 3rd Avenue Southwest, Roseau, MN, USA",218-452-2109,,Food Shelf,48.845463,-95.765512,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10243,Roseau,Warroad Food Pantry,Warroad,"111 Lake Street Northeast, Warroad, MN, USA",218-386-2336,https://www.facebook.com/warroad.foodpantry/,Food Shelf,48.904683,-95.31923080000001,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9879,Scott,Belle Plaine Food Shelf,Belle Plaine,"128 N Meridian Street, Belle Plaine, MN 56011",612-751-9923,http://www.bpareafoodshelf.org/,Food Shelf,44.623831,-93.768634,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9896,Scott,CAP Agency Food Shelf,Shakopee,"738 1st Ave E, Shakopee, MN 55379, USA",952-496-2125 (option1),https://www.capagency.org/food-nutrition/food-shelf/,Food Shelf,44.7995417,-93.5170094,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13674,Scott,Hope for the Community – Elko New Market,Elko New Market,"26518 France Avenue, Elko New Market, MN, USA",763.757.4266,https://hopeforthecommunity.com/,Food Shelf,44.5652114,-93.3294085,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10029,Scott,Jordan Area Food Shelf,Jordan,"312 Water St, Jordan, MN 55352, USA",952-292-8759,https://www.facebook.com/jordanareafoodshelf/,Food Shelf,44.6650402,-93.6253819,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18856,Scott,Mi Casita Pantry,Shakopee,"1053 Jefferson St S, Shakopee, MN 55379, USA",952-245-0697,http://micasamn.org/,Food Shelf,44.786973322226,-93.542124454211,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=15,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10118,Scott,Peace Center Food Shelf,New Prague,"313 Columbus Avenue North, New Prague, MN 56071, USA",952-758-4688,https://www.facebook.com/pg/Peace-Center-Food-Shelf-790535634306955/about/?ref=page_internal,Food Shelf,44.5470165,-93.5726098,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18784,Scott,The Sanneh Foundation- Shakopee,Shakopee,"1053 Jefferson St S, Shakopee, MN 55379, USA",651-690-4855,https://thesannehfoundation.org/programs/nutritional-services/,Food Shelf,44.7869725,-93.5420866,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9878,Sherburne,Becker Food Shelf,Becker,"13150 1st St, Becker, MN 55308, USA",763-275-0171,https://www.ci.becker.mn.us/Directory.aspx?DID=13,Food Shelf,45.4002781,-93.8839604,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9881,Sherburne,Big Lake Community Food Shelf,Big Lake,"160 Lake Street North, Big Lake, MN 55309",763-263-2432,https://blcfs.org/,Food Shelf,45.333181,-93.745878,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9891,Sherburne,CAER Food Shelf,Elk River,"12621 Elk Lake Rd. Elk River, MN 55330",763-441-1020,https://www.caerfoodshelf.org/food-shelf,Food Shelf,45.3206796,-93.589021,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20218,Sherburne,Catholic Charities Mobile Food Shelf – River Heights,St. Cloud,"1312 Lincoln Ave SE, St. Cloud, MN 56304, USA",,https://www.ccstcloud.org/food-services#FoodShelf,Food Shelf,45.5566213,-94.1343873,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13240,Sherburne,Passing the Bread Food Distribution,Zimmerman,"26833 5th St W, Zimmerman, MN 55398, USA",763 568-5114,https://www.passingthebread.com/,Food Shelf,45.4565954,-93.5947512,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10189,Sibley,Sibley County Food Share,Gaylord,"111 Industrial Ave South, Gaylord, MN 55334",507-237-5253,http://sibleycountyfoodshare.org/home.aspx,Food Shelf,44.548576,-94.222077,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13394,St. Louis,AEOA – Proctor Food Shelf,Proctor,"100 Pionk Dr, Proctor, MN 55810, USA",218-628-6288 or 218-624-7558,https://www.aeoa.org/food-shelves,Food Shelf,46.7426597,-92.2261805,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20040,St. Louis,Aurora Food Shelf,Aurora,"203 S 2nd St E, Aurora, MN, USA",218-248-0216,https://www.aeoa.org/food-shelves,Food Shelf,47.5264456,-92.2341808,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13398,St. Louis,Babbit Food Shelf,Babbitt,"Babbitt, MN, USA",218-827-2166,https://www.aeoa.org/senior-services/food-and-clothing-shelves,Food Shelf,47.7085278,-91.9446025,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
15889,St. Louis,Bois Forte Community Food Shelf,Nett Lake,"5316 St Mary Dr, Orr, Nett Lake, MN, USA",218-757-3504,https://boisforte.com/services/community-wellness/food-distribution/,Food Shelf,48.1140173,-93.0954909,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9919,St. Louis,CHUM Food Shelf,Duluth,"120 N First Ave W, Duluth, MN 55802",218-727-2391,https://www.chumduluth.org/foodshelf,Food Shelf,46.786825,-92.100719,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9920,St. Louis,CHUM Food Shelf West,Duluth,"4831 Grand Ave (Our Savior's Lutheran Church), Duluth, MN 55807",218-624-0333,https://www.chumduluth.org/foodshelf,Food Shelf,46.743908,-92.162202,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9917,St. Louis,Chisholm Food Shelf,Chisholm,"208 W Lake St, Chisholm, MN 55719",218-254-0045,https://www.facebook.com/p/Chisholm-Food-Shelf-100064668642922/,Food Shelf,47.4893142,-92.8825588,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9931,St. Louis,Cook Community Food Shelf,Cook,"124 5th Street SE, Cook, MN 55723",218-666-2715,https://northernlakesfoodbank.org/agencylocator/cook-community-food-shelf/,Food Shelf,47.85178,-92.679986,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=5,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
14535,St. Louis,Ely Area Food Shelf,Ely,"15 W Conan St, Ely, MN 55731, USA",(218) 235-8527,https://elyareafoodshelf.org/,Food Shelf,47.9006875,-91.8675802,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9973,St. Louis,Floodwood Area Food Shelf,Floodwood,"601 Ash Street, Floodwood, MN 55736",218.340.9675,,Food Shelf,46.927854,-92.922007,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=7,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9980,St. Louis,Fruit of the Vine Community Food Shelf–Duluth,Duluth,"1533 West Arrowhead Road, Duluth, MN 55811, USA",218-525-3462,https://duluthvineyard.org/ministries/fruit-of-the-vine/,Food Shelf,46.8222828,-92.1046335,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=9,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10089,St. Louis,Neighborhood Family Center Food Shelf,Duluth,"2331 W 3rd Street, Duluth, MN 55806",218-727-9379,,Food Shelf,46.766774,-92.130401,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=16,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10100,St. Louis,Norma’s Place-Range Mental Health,Hibbing,"3203 West 3rd Ave, Hibbing, MN 55746",218-263-9237 Ext. 307,,Food Shelf,47.413888,-92.94441,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=17,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10134,St. Louis,Quad City Food Shelf,Virginia,"8367 Enterprise Dr N, Virginia, MN 55792, USA",218-749-1371,https://www.aeoa.org/food-shelves,Food Shelf,47.5200882,-92.5647891,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10159,St. Louis,Salvation Army Duluth,Duluth,"215 S 27th Ave W, Duluth, MN 55806",218-722-7934,https://centralusa.salvationarmy.org/northern/Duluth/programs-and-services/,Food Shelf,46.75998,-92.129664,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10165,St. Louis,Salvation Army Hibbing,Hibbing,"107 W Howard Street, Hibbing, MN 55746",218-263-5096,https://centralusa.salvationarmy.org/northern/Hibbing/programs-and-services/,Food Shelf,47.427318,-92.942216,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10174,St. Louis,Salvation Army Virginia,Virginia,"507 12th Ave W, Virginia, MN 55792",218-741-1889,https://centralusa.salvationarmy.org/northern/Virginia/programs-and-services/,Food Shelf,47.519348,-92.552013,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10005,St. Louis,Second Harvest Food Shelf (Hermantown),Duluth,"4503 Airpark Blvd, Duluth, MN 55811, USA",218-727-5653,https://northernlakesfoodbank.org/agencylocator/hermantown-food-shelf/,Food Shelf,46.8340743,-92.1698158,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20611,St. Louis,Second Harvest Northland East Facility,Duluth,"2302 Commonwealth Avenue, Duluth, MN, USA",,https://secondharvestnorthland.org/find-food/food-shelf-program/,Food Shelf,46.6799757,-92.225383,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10220,St. Louis,Tower Area Food Shelf,Tower,"302 Spruce St, Tower, MN 55790, USA",218-721-2368,https://www.aeoa.org/,Food Shelf,47.8061407,-92.2748001,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10225,St. Louis,Union Gospel Mission,Duluth,"219 E 1st Street, Duluth, MN 55802",218-722-1196,https://www.duluth-ugm.org/,Food Shelf,46.78973,-92.09656,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9865,Stearns,Albany Food Shelf,Albany,"741 Lake Ave, Albany, MN 56307, USA",320-845-2343,,Food Shelf,45.6338604,-94.5733619,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9874,Stearns,Avon Food Shelf,Avon,"212 1st Street SW, Door #1, Avon, MN 56310",320-333-7897,,Food Shelf,45.6082923,-94.4533353,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9887,Stearns,BBE Area Food Shelf,Brooten,"111 Pleasant Ave N, Brooten, MN 56316, USA",320-346-4193,https://www.belgrademn.com/index.asp?SEC=D13D97A5-81B8-4186-BB6A-C2FA43B3A1B0&DE=81DE6236-FA05-424D-A5E4-11FA02D37233,Food Shelf,45.501139,-95.1234393,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9899,Stearns,Catholic Charities Emergency Services Food Shelf – St. Cloud,St. Cloud,"157 Roosevelt Road, Suite 100, St. Cloud, MN 56301",(320) 229-4560,https://www.ccstcloud.org/services/emergency/food-shelf#Location,Food Shelf,45.54976,-94.188775,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9900,Stearns,Catholic Charities Mobile Food Shelf – Al Loehr,St. Cloud,"4055 12th Street N, St. Cloud, MN 56303",320-229-4560,,Food Shelf,45.573983,-94.207764,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9901,Stearns,Catholic Charities Mobile Food Shelf – Empire Apartments,St. Cloud,"54 N 4th Ave, St. Cloud, MN 56303",,,Food Shelf,45.562783,-94.158438,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9903,Stearns,Catholic Charities Mobile Food Shelf – Grace McDowall,St. Cloud,"1525 Northway Drive, St. Cloud, MN 56303",320-229-4560,,Food Shelf,45.579684,-94.182248,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9904,Stearns,Catholic Charities Mobile Food Shelf – Hope on 9th,St. Cloud,"525 9th Ave N, St. Cloud, MN 56303",320-229-4560,,Food Shelf,45.56456,-94.167897,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=3,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
15650,Stearns,Catholic Charities Mobile Food Shelf – Linden Grove,St. Cloud,"4105 12th St N, St. Cloud, MN 56303, USA",320-229-4560,,Food Shelf,45.573577,-94.2090481,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9923,Stearns,Clearwater-Clear Lake Emergency Food Shelf,Clearwater,"1170 County Road 75, Clearwater, MN 55320, USA",(320) 558-2954,https://www.clearwatercity.com/?SEC=4432FC24-BCB5-474D-94C2-E147C4BB4652,Food Shelf,45.4241612,-94.0528762,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=4,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9948,Stearns,Eden Valley Food Shelf,Eden Valley,"556 Brooks Street N, Eden Valley, MN 55329",320-453-3700,,Food Shelf,45.327721,-94.545245,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=6,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10011,Stearns,Holdingford Area Food Shelf,Holdingford,"420 Main Street, City Hall, Holdingford, MN 56340",320-746-2637,,Food Shelf,45.7291111,-94.4754243,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20850,Stearns,Hope for the Community- St. Cloud State University,St. Cloud,"720 4th Ave S, St. Cloud, MN 56301, USA",,https://hopeforthecommunity.com/,Food Shelf,45.5533497,-94.1493293,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10039,Stearns,Kimball Area Food Shelf,Kimball,"441 Hazel Avenue East, Kimball, MN 55353, USA",320-398-3415,https://kimballfoodshelf.com/,Food Shelf,45.3133677,-94.29421860000002,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
